state,district,commodity,variety,modal_price
Uttar Pradesh,Jhansi,Black Gram (Urd Beans),Black Gram (Whole),3100
Uttar Pradesh,Jhansi,Onion,Nasik,735
Uttar Pradesh,Jhansi,Potato,F.A.Q.,825
Uttar Pradesh,Jhansi,Tomato,Deshi,565
Uttar Pradesh,Jhansi,Wheat,Dara,1740
Uttar Pradesh,Jhansi,Bengal Gram(Gram),Desi (Whole),3460
Uttar Pradesh,Jhansi,Onion,Nasik,900
Uttar Pradesh,Jhansi,Potato,F.A.Q.,800
Uttar Pradesh,Jhansi,Wheat,Dara,1735
Uttar Pradesh,Jyotiba Phule Nagar,Apple,Delicious,3000
Uttar Pradesh,Jyotiba Phule Nagar,Bottle gourd,Bottle Gourd,600
Uttar Pradesh,Jyotiba Phule Nagar,Brinjal,Round/Long,500
Uttar Pradesh,Jyotiba Phule Nagar,Cauliflower,Cauliflower,400
Uttar Pradesh,Jyotiba Phule Nagar,Gur(Jaggery),Other,2450
Uttar Pradesh,Jyotiba Phule Nagar,Paddy(Dhan),Common,1550
Uttar Pradesh,Jyotiba Phule Nagar,Potato,F.A.Q.,700
Uttar Pradesh,Jyotiba Phule Nagar,Rice,III,2600
Uttar Pradesh,Jyotiba Phule Nagar,Tomato,Deshi,600
Uttar Pradesh,Jyotiba Phule Nagar,Wheat,Other,1630
Uttar Pradesh,Jyotiba Phule Nagar,Banana,Medium,1000
Uttar Pradesh,Jyotiba Phule Nagar,Bottle gourd,Bottle Gourd,450
Uttar Pradesh,Jyotiba Phule Nagar,Brinjal,Brinjal,400
Uttar Pradesh,Jyotiba Phule Nagar,Potato,Local,450
Uttar Pradesh,Jyotiba Phule Nagar,Apple,Delicious,4100
Uttar Pradesh,Jyotiba Phule Nagar,Banana,Banana - Ripe,800
Uttar Pradesh,Jyotiba Phule Nagar,Bottle gourd,Bottle Gourd,850
Uttar Pradesh,Jyotiba Phule Nagar,Carrot,Carrot,600
Uttar Pradesh,Jyotiba Phule Nagar,Gur(Jaggery),Other,2400
Uttar Pradesh,Jyotiba Phule Nagar,Onion,Red,1400
Uttar Pradesh,Jyotiba Phule Nagar,Potato,Desi,900
Uttar Pradesh,Jyotiba Phule Nagar,Raddish,Other,250
Uttar Pradesh,Jyotiba Phule Nagar,Tomato,Deshi,800
Uttar Pradesh,Kannuj,Apple,Delicious,7500
Uttar Pradesh,Kannuj,Arhar Dal(Tur Dal),Arhar Dal(Tur),6040
Uttar Pradesh,Kannuj,Bajra(Pearl Millet/Cumbu),PCB-138,1040
Uttar Pradesh,Kannuj,Banana,Banana - Ripe,2400
Uttar Pradesh,Kannuj,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,6100
Uttar Pradesh,Kannuj,Bengal Gram(Gram),Desi (Whole),5040
Uttar Pradesh,Kannuj,Black Gram Dal (Urd Dal),Black Gram Dal,6130
Uttar Pradesh,Kannuj,Brinjal,Brinjal,720
Uttar Pradesh,Kannuj,Green Gram (Moong),Green (Whole),4500
Uttar Pradesh,Kannuj,Gur(Jaggery),Other,3050
Uttar Pradesh,Kannuj,Maize,Yellow,1140
Uttar Pradesh,Kannuj,Mustard,Lohi Black,3512
Uttar Pradesh,Kannuj,Mustard Oil,Mustard Oil,8050
Uttar Pradesh,Kannuj,Onion,Red,1320
Uttar Pradesh,Kannuj,Potato,Local,820
Uttar Pradesh,Kannuj,Rice,III,2240
Uttar Pradesh,Kannuj,Tomato,Deshi,710
Uttar Pradesh,Kannuj,Wheat,Dara,1620
Uttar Pradesh,Kannuj,White Peas,White Peas,2400
Uttar Pradesh,Kannuj,Apple,Delicious,7300
Uttar Pradesh,Kannuj,Arhar (Tur/Red Gram),Arhar (Whole),3900
Uttar Pradesh,Kannuj,Banana,Banana - Ripe,2450
Uttar Pradesh,Kannuj,Bengal Gram(Gram),Desi (Whole),4800
Uttar Pradesh,Kannuj,Black Gram (Urd Beans),Black Gram (Whole),4050
Uttar Pradesh,Kannuj,Black Gram Dal (Urd Dal),Black Gram Dal,5500
Uttar Pradesh,Kannuj,Bottle gourd,Bottle Gourd,860
Uttar Pradesh,Kannuj,Brinjal,Round,850
Uttar Pradesh,Kannuj,Ginger(Green),Green Ginger,2950
Uttar Pradesh,Kannuj,Green Chilli,Green Chilly,3400
Uttar Pradesh,Kannuj,Gur(Jaggery),Yellow,2850
Uttar Pradesh,Kannuj,Maize,Yellow,1200
Uttar Pradesh,Kannuj,Mustard,Sarson(Black),3220
Uttar Pradesh,Kannuj,Mustard Oil,Mustard Oil,8050
Uttar Pradesh,Kannuj,Onion,Red,1200
Uttar Pradesh,Kannuj,Pomegranate,Pomogranate,6700
Uttar Pradesh,Kannuj,Potato,Desi,750
Uttar Pradesh,Kannuj,Pumpkin,Pumpkin,950
Uttar Pradesh,Kannuj,Rice,III,2200
Uttar Pradesh,Kannuj,Tomato,Hybrid,750
Uttar Pradesh,Kannuj,Wheat,Dara,1575
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram),Arhar (Whole),4625
Uttar Pradesh,Kanpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),5625
Uttar Pradesh,Kanpur,Bajra(Pearl Millet/Cumbu),Deshi,1025
Uttar Pradesh,Kanpur,Barley (Jau),Dara,1475
Uttar Pradesh,Kanpur,Bengal Gram(Gram),Desi (Whole),4350
Uttar Pradesh,Kanpur,Black Gram Dal (Urd Dal),Black Gram Dal,5025
Uttar Pradesh,Kanpur,Brinjal,Brinjal,610
Uttar Pradesh,Kanpur,Garlic,Desi,2310
Uttar Pradesh,Kanpur,Ginger(Green),Green Ginger,2525
Uttar Pradesh,Kanpur,Gur(Jaggery),Yellow,3010
Uttar Pradesh,Kanpur,Maize,Yellow,1140
Uttar Pradesh,Kanpur,Mustard,Lohi Black,3400
Uttar Pradesh,Kanpur,Mustard Oil,Mustard Oil,8675
Uttar Pradesh,Kanpur,Onion,Red,1220
Uttar Pradesh,Kanpur,Paddy(Dhan),Common,1550
Uttar Pradesh,Kanpur,Potato,Desi,845
Uttar Pradesh,Kanpur,Rice,III,2370
Uttar Pradesh,Kanpur,Tomato,Deshi,465
Uttar Pradesh,Kanpur,Wheat,Dara,1650
Uttar Pradesh,Kanpur,Apple,Delicious,6350
Uttar Pradesh,Kanpur,Arhar (Tur/Red Gram),Arhar (Whole),3825
Uttar Pradesh,Kanpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),6050
Uttar Pradesh,Kanpur,Bajra(Pearl Millet/Cumbu),Deshi,1050
Uttar Pradesh,Kanpur,Banana - Green,Banana - Green,1300
Uttar Pradesh,Kanpur,Barley (Jau),Dara,1400
Uttar Pradesh,Kanpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),4800
Uttar Pradesh,Kanpur,Bengal Gram(Gram),Desi (Whole),3625
Uttar Pradesh,Kanpur,Black Gram (Urd Beans),Black Gram (Whole),3325
Uttar Pradesh,Kanpur,Bottle gourd,Bottle Gourd,800
Uttar Pradesh,Kanpur,Ginger(Green),Green Ginger,2650
Uttar Pradesh,Kanpur,Green Gram (Moong),Green (Whole),4825
Uttar Pradesh,Kanpur,Gur(Jaggery),Other,2850
Uttar Pradesh,Kanpur,Lentil(Masur),Kala Masoor New,3350
Uttar Pradesh,Kanpur,Maize,Yellow,1300
Uttar Pradesh,Kanpur,Mousambi(Sweet Lime),Mousambi,3600
Uttar Pradesh,Kanpur,Mustard,Sarson(Black),3250
Uttar Pradesh,Kanpur,Onion,Red,1425
Uttar Pradesh,Kanpur,Papaya,Papaya,1525
Uttar Pradesh,Kanpur,Peas(Dry),Peas(Dry),2775
Uttar Pradesh,Kanpur,Pomegranate,Pomogranate,6450
Uttar Pradesh,Kanpur,Potato,Desi,875
Uttar Pradesh,Kanpur,Pumpkin,Pumpkin,750
Uttar Pradesh,Kanpur,Rice,III,2150
Uttar Pradesh,Kanpur,Tomato,Deshi,750
Uttar Pradesh,Kanpur,Wheat,Dara,1600
Uttar Pradesh,Kanpur,Apple,Delicious,6250
Uttar Pradesh,Kanpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),5800
Uttar Pradesh,Kanpur,Banana,Banana - Ripe,2150
Uttar Pradesh,Kanpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),4840
Uttar Pradesh,Kanpur,Bengal Gram(Gram),Desi (Whole),3540
Uttar Pradesh,Kanpur,Brinjal,Other,840
Uttar Pradesh,Kanpur,Carrot,Carrot,720
Uttar Pradesh,Kanpur,Gur(Jaggery),Other,2700
Uttar Pradesh,Kanpur,Mustard,Sarson(Black),3240
Uttar Pradesh,Kanpur,Onion,Red,1260
Uttar Pradesh,Kanpur,Papaya,Papaya,1120
Uttar Pradesh,Kanpur,Peas(Dry),Peas(Dry),2600
Uttar Pradesh,Kanpur,Potato,Desi,810
Uttar Pradesh,Kanpur,Pumpkin,Other,750
Uttar Pradesh,Kanpur,Rice,Other,2150
Uttar Pradesh,Kanpur,Tomato,Deshi,640
Uttar Pradesh,Kanpur,Wheat,Dara,1650
Uttar Pradesh,Kanpur,Bitter gourd,Bitter Gourd,1200
Uttar Pradesh,Kanpur,Potato,Desi,500
Uttar Pradesh,Kanpur,Wheat,Other,1650
Uttar Pradesh,Khiri (Lakhimpur),Onion,Red,730
Uttar Pradesh,Khiri (Lakhimpur),Potato,F.A.Q.,450
Uttar Pradesh,Khiri (Lakhimpur),Tomato,Deshi,430
Uttar Pradesh,Khiri (Lakhimpur),Wheat,Dara,1500
Uttar Pradesh,Khiri (Lakhimpur),Wheat,Dara,1550
Uttar Pradesh,Lakhimpur,Banana - Green,Banana - Green,800
Uttar Pradesh,Lakhimpur,Bottle gourd,Bottle Gourd,1000
Uttar Pradesh,Lakhimpur,Brinjal,Brinjal,950
Uttar Pradesh,Lakhimpur,Cabbage,Cabbage,630
Uttar Pradesh,Lakhimpur,Cauliflower,Cauliflower,750
Uttar Pradesh,Lakhimpur,Ginger(Green),Green Ginger,1750
Uttar Pradesh,Lakhimpur,Green Chilli,Green Chilly,1700
Uttar Pradesh,Lakhimpur,Lentil(Masur),Kala Masoor New,4100
Uttar Pradesh,Lakhimpur,Onion,Red,1100
Uttar Pradesh,Lakhimpur,Potato,Potato,720
Uttar Pradesh,Lakhimpur,Pumpkin,Pumpkin,750
Uttar Pradesh,Lakhimpur,Raddish,Raddish,400
Uttar Pradesh,Lakhimpur,Wheat,Dara,1630
Uttar Pradesh,Lakhimpur,Banana,Banana - Ripe,2000
Uttar Pradesh,Lakhimpur,Bengal Gram(Gram),Desi (Whole),4950
Uttar Pradesh,Lakhimpur,Bottle gourd,Bottle Gourd,750
Uttar Pradesh,Lakhimpur,Brinjal,Round/Long,880
Uttar Pradesh,Lakhimpur,Gur(Jaggery),Pathari,2770
Uttar Pradesh,Lakhimpur,Lentil(Masur),Other,4180
Uttar Pradesh,Lakhimpur,Maize,Yellow,1435
Uttar Pradesh,Lakhimpur,Mustard,Sarson(Black),3750
Uttar Pradesh,Lakhimpur,Onion,Red,1080
Uttar Pradesh,Lakhimpur,Paddy(Dhan),Common,1560
Uttar Pradesh,Lakhimpur,Papaya,Papaya,1980
Uttar Pradesh,Lakhimpur,Potato,Potato,850
Uttar Pradesh,Lakhimpur,Pumpkin,Pumpkin,850
Uttar Pradesh,Lakhimpur,Rice,Other,2220
Uttar Pradesh,Lakhimpur,Tomato,Deshi,830
Uttar Pradesh,Lakhimpur,Wheat,Dara,1600
Uttar Pradesh,Lakhimpur,Apple,Kasmir/Shimla - II,6795
Uttar Pradesh,Lakhimpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),5970
Uttar Pradesh,Lakhimpur,Banana,Banana - Ripe,1990
Uttar Pradesh,Lakhimpur,Bottle gourd,Bottle Gourd,970
Uttar Pradesh,Lakhimpur,Brinjal,Brinjal,980
Uttar Pradesh,Lakhimpur,Cauliflower,Cauliflower,870
Uttar Pradesh,Lakhimpur,Ginger(Green),Green Ginger,2400
Uttar Pradesh,Lakhimpur,Green Chilli,Green Chilly,2350
Uttar Pradesh,Lakhimpur,Gur(Jaggery),Other,2430
Uttar Pradesh,Lakhimpur,Mustard,Sarson(Black),3590
Uttar Pradesh,Lakhimpur,Mustard Oil,Mustard Oil,9495
Uttar Pradesh,Lakhimpur,Onion,Red,1160
Uttar Pradesh,Lakhimpur,Potato,Potato,880
Uttar Pradesh,Lakhimpur,Pumpkin,Pumpkin,920
Uttar Pradesh,Lakhimpur,Rice,Coarse,2185
Uttar Pradesh,Lakhimpur,Tomato,Tomato,630
Uttar Pradesh,Lakhimpur,Wheat,Dara,1600
Uttar Pradesh,Lalitpur,Bengal Gram(Gram),Desi (Whole),3320
Uttar Pradesh,Lalitpur,Black Gram (Urd Beans),Black Gram (Whole),3190
Uttar Pradesh,Lalitpur,Green Gram (Moong),Green (Whole),3380
Uttar Pradesh,Lalitpur,Mustard,Sarson(Black),3200
Uttar Pradesh,Lalitpur,Onion,Red,1350
Uttar Pradesh,Lalitpur,Potato,F.A.Q.,1210
Uttar Pradesh,Lalitpur,Rice,Other,2470
Uttar Pradesh,Lalitpur,Soyabean,Yellow,3110
Uttar Pradesh,Lalitpur,Wheat,Dara,1736
Uttar Pradesh,Lucknow,Arhar (Tur/Red Gram),Arhar (Whole),5360
Uttar Pradesh,Lucknow,Barley (Jau),Dara,1600
Uttar Pradesh,Lucknow,Bengal Gram(Gram),Average (Whole),3990
Uttar Pradesh,Lucknow,Black Gram (Urd Beans),Black Gram (Whole),4875
Uttar Pradesh,Lucknow,Bottle gourd,Bottle Gourd,600
Uttar Pradesh,Lucknow,Brinjal,Round/Long,800
Uttar Pradesh,Lucknow,Garlic,Garlic,3000
Uttar Pradesh,Lucknow,Ginger(Green),Green Ginger,3150
Uttar Pradesh,Lucknow,Green Chilli,Green Chilly,1500
Uttar Pradesh,Lucknow,Green Gram (Moong),Green (Whole),6225
Uttar Pradesh,Lucknow,Gur(Jaggery),Yellow,2750
Uttar Pradesh,Lucknow,Maize,Hybrid/Local,1425
Uttar Pradesh,Lucknow,Mustard,Lohi Black,3790
Uttar Pradesh,Lucknow,Onion,Red,1000
Uttar Pradesh,Lucknow,Paddy(Dhan),Paddy Coarse,1600
Uttar Pradesh,Lucknow,Papaya,Papaya,1450
Uttar Pradesh,Lucknow,Potato,Potato,880
Uttar Pradesh,Lucknow,Pumpkin,Pumpkin,600
Uttar Pradesh,Lucknow,Rice,Coarse,2250
Uttar Pradesh,Lucknow,Tomato,Tomato,1000
Uttar Pradesh,Lucknow,Wheat,Dara,1680
Uttar Pradesh,Lucknow,Peas(Dry),Other,2800
Uttar Pradesh,Lucknow,Wheat,147 Average,1700
Uttar Pradesh,Maharajganj,Banana - Green,Banana - Green,610
Uttar Pradesh,Maharajganj,Gur(Jaggery),Red,2800
Uttar Pradesh,Maharajganj,Onion,Red,1360
Uttar Pradesh,Maharajganj,Paddy(Dhan),Paddy Coarse,1550
Uttar Pradesh,Maharajganj,Peas Wet,Peas Wet,800
Uttar Pradesh,Maharajganj,Potato,Potato,1100
Uttar Pradesh,Maharajganj,Rice,III,2050
Uttar Pradesh,Maharajganj,Tomato,Tomato,660
Uttar Pradesh,Maharajganj,Wheat,Dara,1735
Uttar Pradesh,Maharajganj,Banana - Green,Banana - Green,750
Uttar Pradesh,Maharajganj,Brinjal,Brinjal,950
Uttar Pradesh,Maharajganj,Garlic,Garlic,2700
Uttar Pradesh,Maharajganj,Green Chilli,Green Chilly,1550
Uttar Pradesh,Maharajganj,Lentil(Masur),Masoor Gola,3900
Uttar Pradesh,Maharajganj,Mustard,Lohi Black,3550
Uttar Pradesh,Maharajganj,Onion,Red,1700
Uttar Pradesh,Maharajganj,Paddy(Dhan),Paddy Coarse,1510
Uttar Pradesh,Maharajganj,Pointed gourd (Parval),Pointed gourd (Parval),1450
Uttar Pradesh,Maharajganj,Potato,Potato,850
Uttar Pradesh,Maharajganj,Raddish,Raddish,550
Uttar Pradesh,Maharajganj,Rice,III,1900
Uttar Pradesh,Maharajganj,Tomato,Tomato,1450
Uttar Pradesh,Maharajganj,Wheat,Dara,1730
Uttar Pradesh,Maharajganj,Banana - Green,Banana - Green,600
Uttar Pradesh,Maharajganj,Green Chilli,Green Chilly,1780
Uttar Pradesh,Maharajganj,Gur(Jaggery),Red,2800
Uttar Pradesh,Maharajganj,Onion,Red,1350
Uttar Pradesh,Maharajganj,Paddy(Dhan),Paddy Coarse,1550
Uttar Pradesh,Maharajganj,Peas Wet,Peas Wet,750
Uttar Pradesh,Maharajganj,Potato,Potato,1100
Uttar Pradesh,Maharajganj,Rice,III,2100
Uttar Pradesh,Maharajganj,Tomato,Tomato,650
Uttar Pradesh,Maharajganj,Wheat,Dara,1735
Uttar Pradesh,Maharajganj,Apple,Apple,7700
Uttar Pradesh,Maharajganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),5800
Uttar Pradesh,Maharajganj,Banana - Green,Banana - Green,1300
Uttar Pradesh,Maharajganj,Bengal Gram(Gram),Desi (Whole),4650
Uttar Pradesh,Maharajganj,Brinjal,Brinjal,1600
Uttar Pradesh,Maharajganj,Cauliflower,Cauliflower,1000
Uttar Pradesh,Maharajganj,Garlic,Garlic,2000
Uttar Pradesh,Maharajganj,Gur(Jaggery),Red,4025
Uttar Pradesh,Maharajganj,Lentil(Masur),Masoor Gola,4100
Uttar Pradesh,Maharajganj,Mustard,Lohi Black,4025
Uttar Pradesh,Maharajganj,Onion,Red,1100
Uttar Pradesh,Maharajganj,Paddy(Dhan),Paddy Coarse,1540
Uttar Pradesh,Maharajganj,Pomegranate,Pomogranate,8000
Uttar Pradesh,Maharajganj,Potato,Potato,875
Uttar Pradesh,Maharajganj,Raddish,Other,900
Uttar Pradesh,Maharajganj,Rice,III,2135
Uttar Pradesh,Maharajganj,Tomato,Tomato,835
Uttar Pradesh,Maharajganj,Wheat,Dara,1735
Uttar Pradesh,Mahoba,Gur(Jaggery),Other,3160
Uttar Pradesh,Mahoba,Lentil(Masur),Other,3000
Uttar Pradesh,Mahoba,Mustard,Other,3370
Uttar Pradesh,Mahoba,Onion,Red,710
Uttar Pradesh,Mahoba,Peas(Dry),Other,2700
Uttar Pradesh,Mahoba,Potato,Potato,730
Uttar Pradesh,Mahoba,Rice,Other,2020
Uttar Pradesh,Mahoba,Tomato,Tomato,650
Uttar Pradesh,Mahoba,Wheat,Other,1735
Uttar Pradesh,Mainpuri,Apple,Delicious,5250
Uttar Pradesh,Mainpuri,Bottle gourd,Bottle Gourd,1250
Uttar Pradesh,Mainpuri,Brinjal,Round/Long,600
Uttar Pradesh,Mainpuri,Cauliflower,Cauliflower,400
Uttar Pradesh,Mainpuri,Garlic,Garlic,1250
Uttar Pradesh,Mainpuri,Green Chilli,Green Chilly,2200
Uttar Pradesh,Mainpuri,Onion,Red,1150
Uttar Pradesh,Mainpuri,Orange,Orange,3440
Uttar Pradesh,Mainpuri,Papaya,Other,1100
Uttar Pradesh,Mainpuri,Potato,Potato,600
Uttar Pradesh,Mainpuri,Tomato,Hybrid,400
Uttar Pradesh,Mainpuri,Bottle gourd,Bottle Gourd,700
Uttar Pradesh,Mainpuri,Brinjal,Round,750
Uttar Pradesh,Mainpuri,Cabbage,Cabbage,620
Uttar Pradesh,Mainpuri,Cauliflower,Local,650
Uttar Pradesh,Mainpuri,Cucumbar(Kheera),Cucumbar,750
Uttar Pradesh,Mainpuri,Garlic,UP,1500
Uttar Pradesh,Mainpuri,Green Chilli,Green Chilly,3050
Uttar Pradesh,Mainpuri,Jack Fruit,Jack Fruit,2500
Uttar Pradesh,Mainpuri,Onion,Red,1280
Uttar Pradesh,Mainpuri,Potato,Local,840
Uttar Pradesh,Mainpuri,Pumpkin,Pumpkin,750
Uttar Pradesh,Mainpuri,Raddish,Raddish,650
Uttar Pradesh,Mainpuri,Spinach,Spinach,720
Uttar Pradesh,Mainpuri,Tomato,Hybrid,650
Uttar Pradesh,Mainpuri,Apple,Delicious,5850
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),Arhar Dal(Tur),6250
Uttar Pradesh,Mainpuri,Bajra(Pearl Millet/Cumbu),Hybrid,1085
Uttar Pradesh,Mainpuri,Banana,Banana - Ripe,2300
Uttar Pradesh,Mainpuri,Banana - Green,Banana - Green,1200
Uttar Pradesh,Mainpuri,Bhindi(Ladies Finger),Bhindi,2000
Uttar Pradesh,Mainpuri,Black Gram Dal (Urd Dal),Black Gram Dal,6200
Uttar Pradesh,Mainpuri,Bottle gourd,Bottle Gourd,700
Uttar Pradesh,Mainpuri,Brinjal,Round/Long,860
Uttar Pradesh,Mainpuri,Cabbage,Cabbage,850
Uttar Pradesh,Mainpuri,Carrot,Carrot,890
Uttar Pradesh,Mainpuri,Cauliflower,Cauliflower,830
Uttar Pradesh,Mainpuri,Cucumbar(Kheera),Cucumbar,600
Uttar Pradesh,Mainpuri,Ginger(Green),Green Ginger,2800
Uttar Pradesh,Mainpuri,Grapes,Green,4900
Uttar Pradesh,Mainpuri,Green Chilli,Green Chilly,2250
Uttar Pradesh,Mainpuri,Green Peas,Green Peas,1200
Uttar Pradesh,Mainpuri,Gur(Jaggery),Red,2725
Uttar Pradesh,Mainpuri,Jack Fruit,Jack Fruit,1700
Uttar Pradesh,Mainpuri,Lemon,Lemon,3270
Uttar Pradesh,Mainpuri,Maize,Hybrid,1250
Uttar Pradesh,Mainpuri,Mustard,Sarson(Black),3350
Uttar Pradesh,Mainpuri,Mustard Oil,Other,8400
Uttar Pradesh,Mainpuri,Onion,Red,1130
Uttar Pradesh,Mainpuri,Orange,Nagpuri,4200
Uttar Pradesh,Mainpuri,Papaya,Papaya,1450
Uttar Pradesh,Mainpuri,Pomegranate,Pomogranate,4800
Uttar Pradesh,Mainpuri,Potato,Potato,900
Uttar Pradesh,Mainpuri,Pumpkin,Pumpkin,925
Uttar Pradesh,Mainpuri,Raddish,Raddish,900
Uttar Pradesh,Mainpuri,Rice,III,2615
Uttar Pradesh,Mainpuri,Tomato,Hybrid,680
Uttar Pradesh,Mainpuri,Wheat,Dara,1735
Uttar Pradesh,Mathura,Apple,Apple,5635
Uttar Pradesh,Mathura,Arhar Dal(Tur Dal),Arhar Dal(Tur),6010
Uttar Pradesh,Mathura,Bajra(Pearl Millet/Cumbu),Deshi,1050
Uttar Pradesh,Mathura,Bhindi(Ladies Finger),Bhindi,3135
Uttar Pradesh,Mathura,Bottle gourd,Bottle Gourd,550
Uttar Pradesh,Mathura,Cabbage,Cabbage,600
Uttar Pradesh,Mathura,Carrot,Carrot,540
Uttar Pradesh,Mathura,Cauliflower,Cauliflower,550
Uttar Pradesh,Mathura,Field Pea,Field Pea,2600
Uttar Pradesh,Mathura,Ginger(Green),Green Ginger,2550
Uttar Pradesh,Mathura,Green Chilli,Green Chilly,2500
Uttar Pradesh,Mathura,Mustard,Sarson(Black),3640
Uttar Pradesh,Mathura,Onion,Red,1110
Uttar Pradesh,Mathura,Potato,Desi,800
Uttar Pradesh,Mathura,Pumpkin,Pumpkin,570
Uttar Pradesh,Mathura,Raddish,Raddish,500
Uttar Pradesh,Mathura,Rice,III,2510
Uttar Pradesh,Mathura,Tomato,Deshi,615
Uttar Pradesh,Mathura,Wheat,Dara,1640
Uttar Pradesh,Mau(Maunathbhanjan),Arhar Dal(Tur Dal),Arhar Dal(Tur),5800
Uttar Pradesh,Mau(Maunathbhanjan),Wheat,Dara,1740
Uttar Pradesh,Mau(Maunathbhanjan),Apple,Apple,6260
Uttar Pradesh,Mau(Maunathbhanjan),Barley (Jau),Dara,1650
Uttar Pradesh,Mau(Maunathbhanjan),Bengal Gram(Gram),Desi (Whole),4760
Uttar Pradesh,Mau(Maunathbhanjan),Brinjal,Brinjal,900
Uttar Pradesh,Mau(Maunathbhanjan),Garlic,Garlic,2450
Uttar Pradesh,Mau(Maunathbhanjan),Ginger(Green),Green Ginger,3000
Uttar Pradesh,Mau(Maunathbhanjan),Gur(Jaggery),Red,3160
Uttar Pradesh,Mau(Maunathbhanjan),Lentil(Masur),Masoor Gola,4255
Uttar Pradesh,Mau(Maunathbhanjan),Onion,Red,1150
Uttar Pradesh,Mau(Maunathbhanjan),Paddy(Dhan),Paddy Coarse,1550
Uttar Pradesh,Mau(Maunathbhanjan),Peas(Dry),Peas(Dry),3000
Uttar Pradesh,Mau(Maunathbhanjan),Potato,Potato,800
Uttar Pradesh,Mau(Maunathbhanjan),Rice,III,2155
Uttar Pradesh,Mau(Maunathbhanjan),Tomato,Tomato,760
Uttar Pradesh,Mau(Maunathbhanjan),Wheat,Dara,1735
Uttar Pradesh,Mau(Maunathbhanjan),Apple,Delicious,6260
Uttar Pradesh,Mau(Maunathbhanjan),Bengal Gram(Gram),Desi (Whole),4760
Uttar Pradesh,Mau(Maunathbhanjan),Gur(Jaggery),Red,3160
Uttar Pradesh,Mau(Maunathbhanjan),Onion,Red,1150
Uttar Pradesh,Mau(Maunathbhanjan),Potato,Potato,800
Uttar Pradesh,Mau(Maunathbhanjan),Rice,III,2155
Uttar Pradesh,Mau(Maunathbhanjan),Tomato,Tomato,760
Uttar Pradesh,Mau(Maunathbhanjan),Wheat,Dara,1735
Uttar Pradesh,Meerut,Apple,Delicious,6570
Uttar Pradesh,Meerut,Arhar Dal(Tur Dal),Arhar Dal(Tur),6130
Uttar Pradesh,Meerut,Banana - Green,Banana - Green,1725
Uttar Pradesh,Meerut,Barley (Jau),Dara,1540
Uttar Pradesh,Meerut,Bengal Gram(Gram),Desi (Whole),4400
Uttar Pradesh,Meerut,Bhindi(Ladies Finger),Bhindi,2040
Uttar Pradesh,Meerut,Black Gram Dal (Urd Dal),Black Gram Dal,6050
Uttar Pradesh,Meerut,Bottle gourd,Bottle Gourd,940
Uttar Pradesh,Meerut,Brinjal,Other,1035
Uttar Pradesh,Meerut,Cabbage,Cabbage,550
Uttar Pradesh,Meerut,Carrot,Carrot,975
Uttar Pradesh,Meerut,Cauliflower,Cauliflower,565
Uttar Pradesh,Meerut,Cucumbar(Kheera),Cucumbar,920
Uttar Pradesh,Meerut,Ginger(Green),Green Ginger,2260
Uttar Pradesh,Meerut,Grapes,Annabesahai,5870
Uttar Pradesh,Meerut,Green Chilli,Green Chilly,1390
Uttar Pradesh,Meerut,Lime,Lime,3850
Uttar Pradesh,Meerut,Mousambi(Sweet Lime),Mousambi,2820
Uttar Pradesh,Meerut,Mustard,Sarson(Black),3600
Uttar Pradesh,Meerut,Mustard Oil,Other,8180
Uttar Pradesh,Meerut,Onion,Red,1310
Uttar Pradesh,Meerut,Papaya,Other,1210
Uttar Pradesh,Meerut,Potato,Desi,875
Uttar Pradesh,Meerut,Raddish,Raddish,500
Uttar Pradesh,Meerut,Rice,III,2625
Uttar Pradesh,Meerut,Tomato,Local,615
Uttar Pradesh,Meerut,Wheat,Dara,1735
Uttar Pradesh,Meerut,Apple,Delicious,5600
Uttar Pradesh,Meerut,Banana - Green,Banana - Green,775
Uttar Pradesh,Meerut,Gur(Jaggery),Yellow,2200
Uttar Pradesh,Meerut,Lemon,Other,1450
Uttar Pradesh,Meerut,Onion,Red,900
Uttar Pradesh,Meerut,Potato,Desi,515
Uttar Pradesh,Meerut,Tomato,Deshi,450
Uttar Pradesh,Meerut,Tomato,Hybrid,450
Uttar Pradesh,Mirzapur,Bhindi(Ladies Finger),Bhindi,1800
Uttar Pradesh,Mirzapur,Brinjal,Brinjal,400
Uttar Pradesh,Mirzapur,Tomato,Deshi,300
Uttar Pradesh,Mirzapur,Apple,Other,7180
Uttar Pradesh,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),5960
Uttar Pradesh,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5120
Uttar Pradesh,Mirzapur,Bengal Gram(Gram),Desi (F.A.Q. Split),4670
